<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
ACMR,D,20240103,18.15,18.186,17.33,17.66,1324900
ACNB,D,20240103,46.33,46.9927,44.15,44.22,33000
ACNT,D,20240103,9.97,10.2,9.4982,10.08,31600
ACON,D,20240103,0.2034,0.2274,0.1882,0.209,8446600
ACONW,D,20240103,0.0299,0.03,0.0289,0.03,2500
ACOR,D,20240103,14.19,14.91,14.13,14.5,1900
ACRS,D,20240103,1.07,1.18,1.03,1.12,2856500
ACRV,D,20240103,5.2,5.31,4.89,4.98,33700
ACRX,D,20240103,0.7549,0.777,0.73,0.7695,103600
ACST,D,20240103,2.77,2.78,2.6501,2.72,9600
ACT,D,20240103,28.52,28.65,28.3,28.42,139100
ACTG,D,20240103,3.9,3.97,3.88,3.89,127400
ACVA,D,20240103,14.57,14.69,14.28,14.34,1336800
ACWI,D,20240103,100.27,100.54,99.935,100.1,3666700
ACWX,D,20240103,50.04,50.24,49.875,50.09,1868000
ACXP,D,20240103,4.06,4.19,4.0012,4.12,147600
ADAG,D,20240103,1.9619,2.23,1.9619,2.125,82600
ADAP,D,20240103,0.76,0.76,0.69,0.7215,505400
ADBE,D,20240103,574.58,577.305,570.19,571.79,2478000
ADD,D,20240103,0.35,0.38,0.33,0.3399,235800
ADEA,D,20240103,12.4,12.57,12.23,12.44,555000
ADES,D,20240103,2.85,2.85,2.6318,2.77,155700
ADI,D,20240103,190.77,191.095,188.66,188.96,3297400
ADIL,D,20240103,1.82,1.8337,1.62,1.77,53500
ADMA,D,20240103,4.54,4.54,4.37,4.42,1685900
ADN,D,20240103,0.215,0.223,0.2013,0.205,1104900
ADNWW,D,20240103,0.0212,0.0276,0.02,0.0257,67000
ADOCW,D,20240103,0.0091,0.0092,0.0091,0.0092,9500
ADP,D,20240103,233.63,234.22,231.67,232.51,1831500
ADPT,D,20240103,4.7,4.75,4.38,4.52,1873300
ADSE,D,20240103,6.9,7.055,6.8723,7,35100
ADSEW,D,20240103,0.81,0.81,0.645,0.7813,8300
ADSK,D,20240103,231.71,231.71,227.04,227.19,1278900
ADTH,D,20240103,1.46,1.52,1.38,1.42,298800
ADTN,D,20240103,7.36,7.36,7.09,7.14,668600
ADTX,D,20240103,4.93,5.4999,4.81,5.34,391400
ADUS,D,20240103,92.99,93.28,90.625,90.64,70900
ADV,D,20240103,3.57,3.79,3.5,3.75,978700
ADVM,D,20240103,0.83,0.8674,0.79,0.8396,218400
ADXN,D,20240103,6.5,6.8,6.18,6.4295,9000
AEHL,D,20240103,2.56,2.56,2,2.0727,38700
AEHR,D,20240103,24.2,24.2,22.54,23.07,2504700
AEI,D,20240103,1.12,1.1299,1.06,1.1,14000
AEIS,D,20240103,104.88,104.88,101.855,102.05,241500
AEMD,D,20240103,2.18,2.24,2.16,2.17,11900
AENT,D,20240103,0.94,0.95,0.85,0.9497,13700
AEP,D,20240103,83.63,83.72,82.86,83.38,2915600
AERT,D,20240103,2.3638,2.4394,2.35,2.38,5500
AEY,D,20240103,2.59,2.77,2.55,2.6,3900
AEYE,D,20240103,4.91,4.9333,4.61,4.65,27600
AEZS,D,20240103,1.85,1.9699,1.83,1.87,5600
AFBI,D,20240103,15.99,16,15.99,16,2100
AFCG,D,20240103,12.05,12.0717,11.83,11.89,117700
AFIB,D,20240103,0.2062,0.2062,0.19,0.1986,107900
AFJKU,D,20240103,10.24,10.25,10.225,10.24,8300
AFMD,D,20240103,0.63,0.648,0.5633,0.5878,1155400
AFRI,D,20240103,10.58,10.785,10.58,10.69,55700
AFRIW,D,20240103,1.46,1.5,1.45,1.5,2200
AFRM,D,20240103,44.19,45.43,43.35,43.49,16484900
AFYA,D,20240103,21.16,21.61,20.91,21.46,113500
AGAE,D,20240103,1.03,1.239,1.03,1.13,77400
AGBA,D,20240103,0.4493,0.4493,0.42,0.43,22900
AGEN,D,20240103,0.79,0.7955,0.7505,0.7664,8885800
AGFY,D,20240103,1.26,1.3481,1.2211,1.305,13900
AGIO,D,20240103,23.58,25.43,21.75,24.02,2690000
AGMH,D,20240103,1.88,1.88,1.75,1.77,2700
AGNC,D,20240103,9.56,9.59,9.31,9.5,13575500
AGNCL,D,20240103,21.88,21.88,21.6401,21.78,24800
AGNCM,D,20240103,23.85,23.9,23.61,23.67,17300
AGNCN,D,20240103,25,25.07,24.95,24.98,38700
AGNCO,D,20240103,23.2,23.2312,23.02,23.15,12700
AGNCP,D,20240103,21.8,21.89,21.61,21.82,21300
AGNG,D,20240103,28.45,28.45,28.36,28.41,1500
AGRI,D,20240103,0.483,0.483,0.4302,0.447,271900
AGRX,D,20240103,1.84,1.9083,1.5,1.63,171300
AGYS,D,20240103,81.7,81.71,79.02,79.39,119600
AGZD,D,20240103,21.87,21.9264,21.8048,21.83,28900
AHCO,D,20240103,7.15,7.22,6.825,7.01,1061900
AHG,D,20240103,1.02,1.1599,0.92,1.15,198300
AHI,D,20240103,2.13,2.13,2.02,2.035,22900
AIA,D,20240103,56.1,56.75,56.1,56.71,30900
AIH,D,20240103,0.5874,0.6501,0.5874,0.615,3500
AIHS,D,20240103,0.4494,0.4494,0.41,0.4404,32400
AIMAU,D,20240103,10.96,10.96,10.96,10.96,100
AIMD,D,20240103,1.95,2,1.8623,1.965,4800
AIMDW,D,20240103,0.1784,0.1784,0.1784,0.1784,1100
AIP,D,20240103,5.49,5.6805,5.36,5.41,97600
AIQ,D,20240103,30.08,30.22,30,30.06,376400
AIRE,D,20240103,1.91,1.92,1.76,1.8,468400
AIRG,D,20240103,3.59,3.59,3.51,3.56,6600
AIRL,D,20240103,25.11,25.11,24.681,24.681,1300
AIRR,D,20240103,56.7,56.7397,55.355,55.55,135600
AIRS,D,20240103,7.22,7.39,6.88,6.94,64100
AIRT,D,20240103,17.84,17.84,17.84,17.84,1800
AIRTP,D,20240103,16.65,16.7,16.5,16.5,1400
AISP,D,20240103,1.66,2.99,1.63,2.22,18414900
AISPW,D,20240103,0.057,0.1538,0.055,0.0811,246600
AITR,D,20240103,10.15,10.16,10.15,10.15,60200
AITRR,D,20240103,0.16,0.16,0.1401,0.1401,393500
AITRU,D,20240103,10.28,10.29,10.275,10.29,25800
AIXI,D,20240103,2.06,2.13,1.9592,2.05,1087900
AKAM,D,20240103,116.6,116.9,115.69,116.31,1233700
AKAN,D,20240103,0.43,0.4975,0.425,0.49,251700
AKBA,D,20240103,1.29,1.38,1.27,1.37,2889300
AKLI,D,20240103,0.48,0.49,0.465,0.479,12500
AKRO,D,20240103,23.31,23.31,21.935,22.21,898600
AKTS,D,20240103,0.8,0.8163,0.7151,0.763,438800
AKTX,D,20240103,2.795,2.8358,2.7,2.765,2800
AKYA,D,20240103,4.71,4.89,4.37,4.44,200500
ALAR,D,20240103,8.75,9.67,8.37,8.53,585600
ALBT,D,20240103,0.451,0.4804,0.4312,0.46,2500
ALCE,D,20240103,1.37,1.4299,1.28,1.39,137300
ALCO,D,20240103,29.34,29.76,29.02,29.66,33800
ALDX,D,20240103,3.5,3.54,3.295,3.35,755900
ALEC,D,20240103,7.9,8.01,7.62,7.69,385500
ALGM,D,20240103,28.85,29.225,28.36,29.01,1648700
ALGN,D,20240103,263.59,263.72,250.28,256.22,1354200
ALGS,D,20240103,0.67,0.742,0.67,0.74,85300
ALGT,D,20240103,79.4,79.4591,75.83,76.34,291100
ALHC,D,20240103,8.55,8.59,8.14,8.15,518300
ALIM,D,20240103,4,4.1,3.8601,3.9,28800
ALKS,D,20240103,28.98,29.225,28.65,28.67,1717500
ALKT,D,20240103,22.97,23.27,22.62,22.79,301100
ALLK,D,20240103,2.73,2.75,2.585,2.62,616400
ALLO,D,20240103,3.57,3.57,3.29,3.33,2713100
ALLR,D,20240103,0.54,0.549,0.4852,0.499,279900
ALLT,D,20240103,1.63,1.635,1.54,1.57,26400
ALNT,D,20240103,29.43,29.43,28.48,28.54,31500
ALNY,D,20240103,193.96,197.26,190.43,190.64,435100
ALOT,D,20240103,16.15,16.5,16.1,16.49,13500
ALPN,D,20240103,18.83,19.07,18.455,18.5,380700
ALPP,D,20240103,0.6041,0.672,0.6041,0.6599,108200
ALRM,D,20240103,63.42,63.675,61.11,61.15,260200
ALRN,D,20240103,3.1736,3.3285,3.1736,3.32,55600
ALRS,D,20240103,22.01,22.09,21.6,21.6,47000
ALSAR,D,20240103,0.1,0.1,0.1,0.1,2500
ALT,D,20240103,10,10.4,9.45,9.93,10149000
ALTI,D,20240103,8.25,8.25,7.38,7.61,56500
ALTO,D,20240103,2.65,2.7,2.62,2.65,571000
ALTR,D,20240103,77.01,78.425,75.98,76.51,541200
ALTUW,D,20240103,0.0275,0.0275,0.023,0.023,8700
ALTY,D,20240103,11.24,11.2999,11.21,11.29,8200
ALVO,D,20240103,11.5,11.75,11.46,11.68,54000
ALVOW,D,20240103,2.43,2.69,2.43,2.69,7500
ALVR,D,20240103,0.67,0.6785,0.6316,0.6394,2325800
ALXO,D,20240103,14.14,14.65,13.77,14.38,462500
ALYA,D,20240103,1.27,1.27,1.24,1.24,8800
ALZN,D,20240103,0.9243,0.94,0.89,0.9327,65000
AMAL,D,20240103,26.41,26.41,25.5,25.53,140300
AMAM,D,20240103,13.62,14.02,13.14,13.59,515400
AMAT,D,20240103,151.71,153.17,150.73,151.45,6100000
AMBA,D,20240103,57.59,58.07,56.2,56.71,755000
AMCX,D,20240103,18.66,18.895,17.97,18.41,332500
AMD,D,20240103,135.71,137.43,133.7413,135.32,61988500
AMDS,D,20240103,16.7302,16.7999,16.7302,16.7322,2700
AMED,D,20240103,94.82,94.97,94.36,94.51,212100
AMEH,D,20240103,38.34,38.6875,37.99,37.99,217600
AMGN,D,20240103,300.05,303.25,297.045,300.69,2771600
AMID,D,20240103,29.55,29.55,29.28,29.28,2800
AMKR,D,20240103,31.43,31.43,30.58,30.75,965000
AMLI,D,20240103,1.16,1.17,1.1212,1.15,228600
AMLX,D,20240103,15.64,16.55,15.27,16.025,3006100
AMNB,D,20240103,48.81,48.81,46.79,46.82,29400
AMPG,D,20240103,1.93,1.97,1.8733,1.97,17300
AMPGW,D,20240103,0.14,0.15,0.11,0.15,29900
AMPH,D,20240103,62.26,63.15,60.86,61.04,524700
AMPL,D,20240103,12.38,12.405,12,12.03,383600
AMRK,D,20240103,29.13,29.88,28.4925,28.52,316200
AMRN,D,20240103,0.9,0.9046,0.8543,0.8696,1329000
AMRX,D,20240103,5.93,6,5.81,5.86,946800
AMSC,D,20240103,10.58,10.94,10.17,10.91,748000
AMSF,D,20240103,47,47.73,46.63,46.63,104000
AMST,D,20240103,2.47,2.495,2.2511,2.38,7200
AMSWA,D,20240103,11.18,11.28,11,11.19,286900
AMTX,D,20240103,4.77,4.8,4.52,4.53,673200
AMWD,D,20240103,91.34,91.75,89.06,89.15,128100
AMZD,D,20240103,17.7,17.8231,17.53,17.8231,21800
AMZN,D,20240103,149.2,151.05,148.33,148.47,49425400
AMZU,D,20240103,26.37,26.8657,26.17,26.19,174100
ANAB,D,20240103,21.57,21.86,21.05,21.19,176400
ANDE,D,20240103,57.6,57.75,55.6,56.38,304200
ANEB,D,20240103,2.43,2.43,2.33,2.34,13200
ANGH,D,20240103,1.03,1.0799,1.02,1.05,13000
ANGI,D,20240103,2.34,2.34,2.25,2.27,678100
ANGL,D,20240103,28.53,28.695,28.48,28.64,858900
ANGO,D,20240103,7.9,8.035,7.66,7.73,641400
ANIK,D,20240103,22.59,23.2,22.28,22.63,67200
ANIP,D,20240103,56.7,57.34,55.01,56.18,221200
ANIX,D,20240103,3.95,4,3.8169,3.98,226300
ANL,D,20240103,9.52,9.57,9.52,9.57,500
ANNX,D,20240103,4.75,4.9,4.32,4.51,904300
ANSCU,D,20240103,10.17,10.17,10.17,10.17,45000
ANSS,D,20240103,350.36,351.3343,343.18,343.22,864700
ANTE,D,20240103,0.8504,0.8504,0.8036,0.83,800
ANTX,D,20240103,19.9,19.9,18.12,18.61,68800
ANY,D,20240103,3.01,3.43,2.85,3.01,2841400
AOGO,D,20240103,10.76,10.77,10.76,10.77,4100
AONC,D,20240103,5.83,6.12,5.83,6.09,4300
AONCW,D,20240103,0.185,0.22,0.185,0.203,14000
AOSL,D,20240103,26.99,28.38,26.52,28.21,329600
AOTG,D,20240103,32.3599,32.3599,32.28,32.28,900
AOUT,D,20240103,8.92,8.95,8.32,8.42,50600
APA,D,20240103,35.99,36.905,35.6,36.75,3007200
APAC,D,20240103,11.65,13.59,11.45,11.45,2600
APACU,D,20240103,11,11,11,11,100
APACW,D,20240103,0.0399,0.0943,0.0399,0.0401,12500
APCX,D,20240103,2.03,2.16,1.485,1.68,203400
APCXW,D,20240103,0.42,0.45,0.4199,0.45,900
APDN,D,20240103,0.62,0.6405,0.62,0.629,35700
APEI,D,20240103,9.95,10.53,9.83,9.97,149800
APGE,D,20240103,28.86,29.73,27.36,27.65,210800
API,D,20240103,2.54,2.56,2.47,2.51,155300
APLD,D,20240103,6.63,7.06,6.36,6.84,3440200
APLM,D,20240103,0.95,0.9621,0.91,0.955,687000
APLMW,D,20240103,0.0325,0.0325,0.0325,0.0325,19600
APLS,D,20240103,60.32,61.55,59.64,60,1531400
APLT,D,20240103,3.77,4.42,3.43,3.59,3036500
APM,D,20240103,2.1916,2.1916,2.0501,2.09,2200
APOG,D,20240103,52.7,52.9,51.95,52.07,151200
APP,D,20240103,37.94,38.43,37.58,38.21,1942300
APPF,D,20240103,168.51,169.23,165.1,166.83,335400
APPN,D,20240103,34.38,34.74,33.07,33.11,469700
APPS,D,20240103,6.76,6.76,6.21,6.315,2348600
APRE,D,20240103,5.19,5.25,4.9,5.22,11600
APTM,D,20240103,10.73,10.73,10.73,10.73,300
APTMW,D,20240103,0.07,0.08,0.0698,0.08,26900
APTO,D,20240103,2.38,2.38,2.25,2.27,62100
APVO,D,20240103,0.17,0.1798,0.17,0.1752,256800
APWC,D,20240103,1.38,1.412,1.38,1.39,9400
APXI,D,20240103,11.18,11.2,11.18,11.2,4200
APYX,D,20240103,2.64,2.71,2.55,2.67,111600
AQB,D,20240103,2.8,2.8068,2.4756,2.58,86200
AQMS,D,20240103,0.77,0.77,0.7012,0.712,526600
AQST,D,20240103,2,2.0999,1.98,2.09,468400
AQU,D,20240103,10.74,10.77,10.728,10.77,30300
AQWA,D,20240103,16,16.0236,15.95,15.97,4900
ARAV,D,20240103,0.1288,0.1288,0.1216,0.1232,729800
ARAY,D,20240103,2.75,2.79,2.685,2.7,496400
ARBB,D,20240103,2.24,2.24,1.6999,1.77,136800
ARBE,D,20240103,2.35,2.35,2.12,2.13,80300
ARBEW,D,20240103,0.1803,0.2,0.1803,0.2,4200
ARBK,D,20240103,3.19,3.86,2.88,3.78,2257800
ARBKL,D,20240103,11.25,11.25,10.3,10.56,28300
ARCB,D,20240103,120.07,120.07,116.02,116.42,302800
ARCC,D,20240103,19.97,20.085,19.87,20.03,3145500
ARCT,D,20240103,32.69,32.759,30.91,31.37,260100
ARDX,D,20240103,5.97,6.25,5.92,6.15,4727600
AREB,D,20240103,0.31,0.3178,0.2697,0.285,283400
AREC,D,20240103,1.54,1.54,1.4701,1.52,223700
ARGX,D,20240103,377.66,383.2,377.66,382.12,231900
ARHS,D,20240103,11.45,11.68,11.12,11.35,1159500
ARIZ,D,20240103,10.91,10.91,10.9,10.9,17900
ARIZR,D,20240103,0.28,0.29,0.2608,0.2608,1400
ARIZW,D,20240103,0.1403,0.2407,0.1403,0.24,10800
ARKO,D,20240103,8.38,8.4,8.17,8.17,275800
ARKOW,D,20240103,1.11,1.11,1.02,1.08,8500
ARKR,D,20240103,14.15,14.2,14.15,14.2,400
ARLP,D,20240103,21.16,21.8594,21.11,21.48,395200
ARM,D,20240103,67.07,68.5,65.11,67.91,7858100
AROW,D,20240103,28.2,28.2,27.165,27.42,64900
ARQQ,D,20240103,0.4701,0.4701,0.4306,0.448,967900
ARQQW,D,20240103,0.0857,0.0861,0.0856,0.0861,1300
ARQT,D,20240103,3.67,4.01,3.45,3.91,12506000
ARRW,D,20240103,10.51,10.52,10.51,10.52,2700
ARRY,D,20240103,16.68,16.8,16.01,16.63,6391500
ARTL,D,20240103,1.42,1.43,1.38,1.39,8100
ARTLW,D,20240103,0.028,0.028,0.028,0.028,200
ARTNA,D,20240103,40.86,41,39.37,39.8,54800
ARTW,D,20240103,2.14,2.14,2.14,2.14,600
ARVL,D,20240103,1.11,1.1735,1.07,1.07,203100
ARVN,D,20240103,40.97,42.08,40.205,41.21,537300
ARVR,D,20240103,33.66,33.66,33.44,33.44,1900
ARWR,D,20240103,32.65,34.305,31.15,31.97,6019500
ASCA,D,20240103,10.9,10.9,10.9,10.9,300
ASCAR,D,20240103,0.185,0.185,0.185,0.185,100
ASCB,D,20240103,10.885,10.91,10.885,10.91,900
ASET,D,20240103,30.47,30.52,30.47,30.4967,1000
ASLE,D,20240103,12.22,12.35,11.85,11.87,755400
ASLN,D,20240103,0.566,0.566,0.5225,0.525,91900
ASMB,D,20240103,0.83,0.8395,0.7942,0.8116,212200
ASML,D,20240103,700.6,706.64,699.6,703.37,952000
ASND,D,20240103,125.88,127.05,122.61,123.45,284500
ASNS,D,20240103,1.13,1.16,1.1,1.1,38400
ASO,D,20240103,66.53,66.71,63.75,63.93,2033800
ASPI,D,20240103,1.74,1.75,1.66,1.66,122800
ASPS,D,20240103,3.25,3.32,2.95,3,256700
ASRT,D,20240103,1.12,1.12,1.01,1.015,2503500
ASRV,D,20240103,3.3,3.3,3.2,3.27,5000
ASST,D,20240103,0.5939,0.6188,0.56,0.578,77100
ASTC,D,20240103,8.5,8.56,8.5,8.5001,3200
ASTE,D,20240103,35.57,35.78,34.89,35.11,165500
ASTI,D,20240103,0.8753,0.883,0.831,0.85,71100
ASTL,D,20240103,9.53,9.7,9.33,9.65,1002900
ASTLW,D,20240103,1.77,1.88,1.7,1.82,56800
ASTR,D,20240103,2.17,2.5486,2.1602,2.4,1045000
ASTS,D,20240103,5.03,5.13,4.86,4.93,2925300
ASTSW,D,20240103,1.35,1.4,1.31,1.33,14500
ASUR,D,20240103,9.1,9.1,8.67,8.77,325400
ASYS,D,20240103,4.31,4.33,4.18,4.23,111100
ATAI,D,20240103,1.75,1.75,1.46,1.5,2792200
ATAK,D,20240103,4.03,4.04,3.6,3.94,54700
ATAKR,D,20240103,0.205,0.205,0.15,0.18,76700
ATAT,D,20240103,16.67,17.1,16.62,16.94,435300
ATCOL,D,20240103,24.136,24.3,24.136,24.25,2600
ATEC,D,20240103,14.65,14.65,13.99,14.11,1610200
ATER,D,20240103,0.34,0.37,0.324,0.3338,411500
ATEX,D,20240103,33.37,33.53,32.61,33.09,95500
ATGL,D,20240103,12.74,12.97,10.56,11.15,53800
ATHA,D,20240103,2.84,3.19,2.77,3.03,798700
ATHE,D,20240103,2.58,2.58,2.4101,2.48,40200
ATIF,D,20240103,1.04,1.0684,1.0135,1.0684,9600
ATLC,D,20240103,37.33,37.33,35.74,35.74,11700
ATLCL,D,20240103,23.35,23.35,23.0101,23.0101,4600
ATLCP,D,20240103,22.62,23.08,22.51,22.785,5200
ATLO,D,20240103,21.36,21.36,20.52,20.72,17800
ATLX,D,20240103,32.57,33.85,30.6,32.05,111300
ATNF,D,20240103,0.2081,0.2125,0.19,0.205,218600
ATNFW,D,20240103,0.0064,0.0064,0.0064,0.0064,22700
ATNI,D,20240103,39.27,39.43,38.425,38.65,58100
ATOM,D,20240103,6.39,6.56,6.1392,6.28,170700
ATOS,D,20240103,0.92,0.96,0.901,0.928,309200
ATPC,D,20240103,0.659,0.66,0.6401,0.6525,31000
ATRA,D,20240103,0.4799,0.4998,0.4323,0.44,2553200
ATRC,D,20240103,35.07,35.1,33.14,33.7,599200
ATRI,D,20240103,390.99,418.9128,387.945,390.85,21400
ATRO,D,20240103,17.13,17.13,16.44,16.45,156100
ATSG,D,20240103,16.4,16.62,15.96,16.39,1225800
ATXG,D,20240103,1.24,1.35,1.2101,1.2963,272600
ATXI,D,20240103,0.1613,0.178,0.1613,0.1749,2140700
ATXS,D,20240103,7.77,7.87,7.23,7.27,255500
AUBN,D,20240103,20.9,21.25,20.9,21.2357,2400
AUDC,D,20240103,11.75,11.8,11.5,11.5,100700
AUGX,D,20240103,5.82,5.9,5.62,5.7,328700
AUID,D,20240103,9.35,9.9,9.35,9.9,6000
AUMI,D,20240103,26.02,26.02,25.8329,25.8329,4100
AUPH,D,20240103,8.67,8.695,8.39,8.45,1206900
AUR,D,20240103,3.47,3.55,3.2201,3.285,9348700
AURA,D,20240103,9,9.3,8.94,9,104000
AUROW,D,20240103,0.39,0.39,0.3502,0.3502,12000
AUTL,D,20240103,6.8,7,6.56,6.61,782200
AUUD,D,20240103,0.2587,0.2587,0.22,0.231,114800
AUVI,D,20240103,2.77,2.77,2.4156,2.45,380500
AUVIP,D,20240103,2.5,2.69,2.5,2.675,900
AVAH,D,20240103,2.76,2.79,2.5611,2.61,152200
AVAV,D,20240103,123.84,123.84,120.19,120.89,255900
AVDL,D,20240103,14.16,14.57,14.09,14.27,968000
AVDX,D,20240103,11.95,11.96,11.56,11.58,2588000
AVGO,D,20240103,1070.2,1075,1055.31,1058.58,3473500
AVGR,D,20240103,2.86,2.87,2.68,2.79,16100
AVIR,D,20240103,3.21,3.26,3.15,3.16,298100
AVNW,D,20240103,32.23,32.38,30.77,30.88,110800
AVO,D,20240103,10.35,10.624,10.15,10.18,164500
AVPT,D,20240103,7.86,7.935,7.77,7.78,899700
AVPTW,D,20240103,1.195,1.195,1.195,1.195,300
AVRO,D,20240103,1.44,1.52,1.41,1.46,408200
AVT,D,20240103,48.68,48.8,48.181,48.38,660400
AVTE,D,20240103,21.88,21.88,20.28,20.51,54700
AVTX,D,20240103,8.43,8.6313,7.85,7.9,145200
AVXL,D,20240103,6.09,6.9315,6,6.53,3362900
AWH,D,20240103,4.17,4.27,3.92,4.27,23900
AWIN,D,20240103,0.145,0.1488,0.1352,0.1399,987100
AWINW,D,20240103,0.0104,0.0217,0.0103,0.0139,89200
AWRE,D,20240103,1.7,1.73,1.6309,1.72,20900
AXDX,D,20240103,4.05,4.15,3.85,3.98,25000
AXGN,D,20240103,6.82,7.0948,6.55,6.63,449800
AXNX,D,20240103,59.55,59.55,56.405,56.67,713900
AXON,D,20240103,250.62,252.24,247.27,247.43,333000
AXSM,D,20240103,76.95,77.815,75.36,76.09,425900
AXTI,D,20240103,2.46,2.49,2.36,2.47,142200
AY,D,20240103,21.33,21.33,20.79,20.98,878600
AYRO,D,20240103,2.01,2.1,1.82,1.94,900200
AYTU,D,20240103,2.87,2.93,2.83,2.88,7600
AZ,D,20240103,1.31,1.31,1.1219,1.1591,151000
AZN,D,20240103,67.73,68.695,67.48,68.32,5437100
AZPN,D,20240103,214.47,215.83,207.81,207.85,145900
AZTA,D,20240103,64.22,64.22,61.36,61.95,404500
BABX,D,20240103,14.76,15.61,14.69,15.61,260500
BACK,D,20240103,2.23,2.3,2.06,2.18,45200
BAER,D,20240103,6.8,6.89,6.67,6.83,8100
BAFN,D,20240103,12.85,13.4,12.85,13.25,5000
BAND,D,20240103,13.98,13.99,13.28,13.64,293600
BANF,D,20240103,96.57,96.63,93.35,93.41,83900
BANFP,D,20240103,25.53,25.53,25.53,25.53,100
BANL,D,20240103,1.3501,1.43,1.3501,1.43,3200
BANR,D,20240103,52.75,52.75,50.58,50.7,274100
BANX,D,20240103,18.13,18.18,17.9811,18.1,18900
BAOS,D,20240103,3.35,3.71,3.28,3.53,35500
BASE,D,20240103,20.93,21.36,20.31,20.41,371500
BATRA,D,20240103,42.24,42.35,41.65,41.73,41400
BATRK,D,20240103,39.04,39.04,38.465,38.5,158200
BAYA,D,20240103,10.0214,10.05,10.0214,10.05,67700
BAYAR,D,20240103,0.13,0.13,0.11,0.12,365900
BAYAU,D,20240103,10.13,10.14,10.13,10.13,77200
BBCP,D,20240103,8.08,8.2921,7.93,8.16,79500
BBGI,D,20240103,0.94,0.9999,0.8995,0.946,88600
BBH,D,20240103,168.66,169.31,167.17,167.24,7300
BBIO,D,20240103,39.5,39.98,37.78,37.85,2738000
BBLG,D,20240103,4.2,6.34,4.15,5.78,1424500
BBLGW,D,20240103,4.22,4.23,3.33,3.93,8200
BBSI,D,20240103,114.7,114.99,111.59,111.59,30100
BCAB,D,20240103,2.6,2.635,2.38,2.45,431800
BCAL,D,20240103,17.16,17.29,17.0007,17.25,5300
BCAN,D,20240103,0.367,0.3671,0.345,0.3482,27400
BCBP,D,20240103,12.95,13.11,12.7596,12.76,56600
BCDA,D,20240103,0.6374,0.7193,0.63,0.68,346700
BCDAW,D,20240103,0.016,0.016,0.016,0.016,1200
